	epoch	option_close	vix_close	nifty_close
0	1655696700	187.75	23.01	15324.9
1	1655696760	184.75	23.26	15320.65
2	1655696820	183.45	23.19	15317.9
3	1655696880	191.75	23.21	15338.35
4	1655696940	185.15	23.1	15325.9
5	1655697000	184.85	23.1	15324.5
6	1655697060	186.8	23.16	15330.2
7	1655697120	179.75	23.15	15316.75
8	1655697180	176.6	23.1	15312.75
9	1655697240	165.8	23.17	15290.0
10	1655697300	168.25	23.13	15297.05
11	1655697360	168.25	23.18	15295.5
12	1655697420	165.35	23.14	15293.25
13	1655697480	156.35	23.08	15269.2
14	1655697540	156.8	23.19	15269.1
15	1655697600	150.1	23.19	15258.85
16	1655697660	145.85	23.23	15251.15
17	1655697720	156.0	23.21	15271.35
18	1655697780	157.05	23.2	15278.35
19	1655697840	149.25	23.26	15261.7
20	1655697900	147.4	23.37	15254.75
21	1655697960	141.0	23.43	15240.5
22	1655698020	142.85	23.42	15243.4
23	1655698080	141.9	23.4	15239.1
24	1655698140	134.55	23.43	15223.15
25	1655698200	133.4	23.39	15219.2
26	1655698260	129.55	23.52	15206.9
27	1655698320	130.4	23.53	15209.9
28	1655698380	131.0	23.47	15214.3
29	1655698440	125.85	23.55	15202.4
30	1655698500	124.0	23.58	15192.9
31	1655698560	128.45	23.63	15204.4
32	1655698620	131.85	23.57	15213.15
33	1655698680	133.25	23.56	15218.35
34	1655698740	131.85	23.46	15216.55
35	1655698800	136.9	23.35	15230.4
36	1655698860	141.2	23.34	15246.4
37	1655698920	141.75	23.3	15253.6
38	1655698980	144.3	23.26	15254.45
39	1655699040	142.8	23.24	15256.75
40	1655699100	148.0	23.18	15270.0
41	1655699160	148.2	23.2	15267.55
42	1655699220	147.55	23.16	15269.95
43	1655699280	145.5	23.22	15263.05
44	1655699340	146.65	23.2	15265.45
45	1655699400	160.5	23.13	15295.65
46	1655699460	164.95	23.0	15305.75
47	1655699520	167.95	22.99	15309.65
48	1655699580	167.8	23.0	15311.2
49	1655699640	166.95	23.07	15304.05
50	1655699700	164.85	23.07	15303.95
51	1655699760	170.4	23.01	15312.7
52	1655699820	172.8	23.0	15319.9
53	1655699880	165.7	23.02	15307.8
54	1655699940	162.05	23.0	15301.6
55	1655700000	154.3	23.05	15280.85
56	1655700060	152.75	23.06	15280.65
57	1655700120	156.0	23.08	15280.55
58	1655700180	158.8	23.07	15285.55
59	1655700240	165.7	23.03	15299.0
60	1655700300	172.4	22.97	15315.75
61	1655700360	176.8	22.93	15325.0
62	1655700420	176.6	22.91	15325.05
63	1655700480	170.95	22.92	15313.05
64	1655700540	170.55	22.96	15313.75
65	1655700600	166.3	22.95	15304.6
66	1655700660	167.95	22.93	15305.05
67	1655700720	168.0	22.98	15304.6
68	1655700780	158.35	23.0	15289.35
69	1655700840	156.25	22.99	15284.2
70	1655700900	153.65	23.03	15276.6
71	1655700960	155.9	23.05	15281.65
