	epoch	option_close	vix_close	nifty_close
0	1655091900	2.25	21.0	15834.5
1	1655091960	2.25	21.41	15822.8
2	1655092020	2.35	21.35	15835.1
3	1655092080	2.3	21.32	15814.65
4	1655092140	2.35	21.6	15817.4
5	1655092200	2.4	21.6	15832.05
6	1655092260	2.4	21.52	15835.25
7	1655092320	2.3	21.48	15836.3
8	1655092380	2.3	21.22	15812.85
9	1655092440	2.3	21.27	15805.45
10	1655092500	2.35	21.27	15798.45
11	1655092560	2.45	21.32	15791.7
12	1655092620	2.45	21.36	15783.2
13	1655092680	2.4	21.53	15798.05
14	1655092740	2.45	21.57	15791.7
15	1655092800	2.5	21.56	15784.9
16	1655092860	2.6	21.54	15791.2
17	1655092920	2.5	21.57	15797.2
18	1655092980	2.55	21.56	15785.9
19	1655093040	2.5	21.56	15784.35
20	1655093100	2.5	21.55	15790.4
21	1655093160	2.55	21.56	15793.95
22	1655093220	2.6	21.6	15787.25
23	1655093280	2.6	21.57	15787.0
24	1655093340	2.65	21.61	15785.1
25	1655093400	2.6	21.67	15771.4
26	1655093460	2.55	21.68	15784.75
27	1655093520	2.65	21.65	15787.55
28	1655093580	2.65	21.71	15779.85
29	1655093640	2.65	21.75	15779.85
30	1655093700	2.6	21.76	15772.1
31	1655093760	2.65	21.72	15779.75
32	1655093820	2.65	21.71	15782.15
33	1655093880	2.65	21.95	15781.65
34	1655093940	2.65	21.84	15785.35
35	1655094000	2.7	21.58	15797.6
36	1655094060	2.65	21.53	15797.6
37	1655094120	2.7	21.52	15794.4
38	1655094180	2.65	21.51	15796.5
39	1655094240	2.65	21.49	15798.6
40	1655094300	2.65	21.79	15790.35
41	1655094360	2.7	21.81	15789.05
42	1655094420	2.65	21.79	15791.85
43	1655094480	2.65	21.81	15795.5
44	1655094540	2.65	21.78	15795.95
45	1655094600	2.55	21.77	15787.65
46	1655094660	2.6	21.83	15791.0
47	1655094720	2.6	21.83	15785.3
48	1655094780	2.55	21.82	15781.25
49	1655094840	2.6	21.83	15777.95
50	1655094900	2.65	21.91	15775.7
51	1655094960	2.65	21.92	15769.45
52	1655095020	2.6	21.95	15764.45
53	1655095080	2.55	21.99	15763.45
54	1655095140	2.6	21.94	15772.1
55	1655095200	2.65	21.69	15772.55
56	1655095260	2.65	21.63	15775.95
57	1655095320	2.7	21.65	15773.75
58	1655095380	2.7	21.66	15772.3
59	1655095440	2.65	21.7	15777.65
60	1655095500	2.75	21.74	15768.5
61	1655095560	2.7	22.0	15761.55
62	1655095620	2.75	22.03	15758.1
63	1655095680	2.75	22.04	15752.8
64	1655095740	2.75	22.04	15753.0
65	1655095800	2.8	21.98	15758.55
66	1655095860	2.8	21.87	15760.7
67	1655095920	2.8	21.83	15755.65
68	1655095980	2.8	21.81	15757.5
69	1655096040	2.85	21.8	15757.8
70	1655096100	2.8	21.85	15759.4
71	1655096160	2.85	21.84	15766.1
72	1655096220	2.9	21.81	15768.55
73	1655096280	2.9	21.78	15767.25
74	1655096340	2.9	21.74	15773.9
75	1655096400	2.8	21.75	15771.0
76	1655096460	2.85	21.72	15777.9
77	1655096520	2.85	21.72	15775.95
78	1655096580	2.8	21.73	15777.2
79	1655096640	2.8	21.7	15788.8
80	1655096700	2.75	21.76	15782.2
81	1655096760	2.75	21.79	15786.9
82	1655096820	2.8	21.79	15789.1
83	1655096880	2.85	21.75	15788.75
84	1655096940	2.85	21.78	15788.7
85	1655097000	2.85	21.75	15791.0
86	1655097060	2.8	21.77	15796.7
87	1655097120	2.75	21.76	15798.8
88	1655097180	2.8	21.74	15796.15
89	1655097240	2.85	21.73	15786.95
90	1655097300	2.8	21.74	15785.6
91	1655097360	2.85	21.75	15782.55
92	1655097420	2.85	21.74	15783.1
93	1655097480	2.8	21.75	15780.7
94	1655097540	2.8	21.75	15779.4
95	1655097600	2.85	21.75	15781.8
96	1655097660	2.75	21.75	15791.4
97	1655097720	2.75	21.74	15792.45
98	1655097780	2.7	21.76	15787.9
99	1655097840	2.65	21.78	15796.4
100	1655097900	2.65	21.78	15797.2
101	1655097960	2.6	21.79	15793.9
102	1655098020	2.65	21.8	15791.05
103	1655098080	2.6	21.78	15794.65
104	1655098140	2.6	21.71	15796.3
105	1655098200	2.6	21.65	15803.45
106	1655098260	2.6	21.7	15796.95
107	1655098320	2.6	21.76	15791.05
108	1655098380	2.65	21.78	15796.25
109	1655098440	2.65	21.74	15805.1
110	1655098500	2.6	21.73	15811.9
111	1655098560	2.65	21.7	15808.25
112	1655098620	2.6	21.7	15806.85
113	1655098680	2.65	21.72	15806.7
114	1655098740	2.6	21.73	15807.45
115	1655098800	2.65	21.73	15804.25
116	1655098860	2.6	21.73	15802.9
117	1655098920	2.6	21.73	15805.8
118	1655098980	2.55	21.74	15806.9
119	1655099040	2.55	21.78	15806.4
120	1655099100	2.5	21.75	15809.6
121	1655099160	2.55	21.74	15809.9
122	1655099220	2.55	21.75	15808.85
123	1655099280	2.55	21.78	15806.75
124	1655099340	2.45	21.8	15805.3
125	1655099400	2.45	21.87	15801.45
126	1655099460	2.5	21.86	15811.55
127	1655099520	2.5	21.83	15812.75
128	1655099580	2.5	21.84	15814.95
129	1655099640	2.45	21.84	15814.3
130	1655099700	2.4	21.79	15816.25
131	1655099760	2.45	21.74	15818.7
132	1655099820	2.4	21.76	15817.15
133	1655099880	2.35	21.77	15813.75
134	1655099940	2.4	21.77	15811.35
135	1655100000	2.4	21.76	15810.2
136	1655100060	2.35	21.79	15808.35
137	1655100120	2.35	21.78	15812.15
138	1655100180	2.35	21.77	15803.9
139	1655100240	2.35	21.84	15795.45
140	1655100300	2.35	21.82	15788.35
141	1655100360	2.35	21.85	15793.4
142	1655100420	2.35	21.87	15791.55
143	1655100480	2.3	21.87	15789.6
144	1655100540	2.35	21.88	15785.5
145	1655100600	2.35	21.97	15790.75
146	1655100660	2.3	21.95	15787.6
147	1655100720	2.35	21.95	15784.0
148	1655100780	2.35	22.0	15786.8
149	1655100840	2.3	21.97	15784.4
150	1655100900	2.35	21.94	15791.8
151	1655100960	2.3	21.93	15787.05
152	1655101020	2.3	21.93	15790.5
153	1655101080	2.25	21.95	15792.55
154	1655101140	2.2	21.95	15789.65
155	1655101200	2.2	21.94	15788.55
156	1655101260	2.2	21.93	15792.1
157	1655101320	2.2	21.95	15791.9
158	1655101380	2.2	21.95	15784.3
159	1655101440	2.25	21.93	15788.6
160	1655101500	2.2	21.93	15789.05
161	1655101560	2.2	21.94	15786.5
162	1655101620	2.2	21.95	15788.45
163	1655101680	2.2	21.92	15794.4
164	1655101740	2.15	21.93	15787.15
165	1655101800	2.15	21.98	15784.1
166	1655101860	2.15	21.97	15791.25
167	1655101920	2.2	21.99	15791.2
168	1655101980	2.2	21.97	15787.7
169	1655102040	2.2	21.96	15789.85
170	1655102100	2.15	21.96	15791.45
171	1655102160	2.15	21.96	15791.65
172	1655102220	2.15	21.97	15794.05
173	1655102280	2.1	21.97	15795.7
174	1655102340	2.15	21.97	15790.45
175	1655102400	2.1	21.95	15790.7
176	1655102460	2.1	21.93	15790.8
177	1655102520	2.1	21.94	15795.7
178	1655102580	2.15	21.9	15790.05
179	1655102640	2.1	21.92	15794.25
180	1655102700	2.1	21.91	15795.2
181	1655102760	2.05	21.92	15791.95
182	1655102820	2.1	21.92	15793.05
